restaurant_id,service_date,max_temp_c,is_holiday,is_bridge_day,is_business_day,cuisine_type,restaurant_segment,menu_price,menu_starter,menu_main,menu_dessert
16,2022-11-22,13.7,0,0,1,Grill,Traditional,15.55,Ensalada de rúcula y parmesano,Entrecot de ternera a la brasa,Helado artesano
15,2024-04-04,15.8,0,0,1,Spanish,Business,17.84,Pulpo a la gallega,Rabo de toro estofado,Arroz con leche
9,2022-07-05,36.2,0,0,1,Italian,Traditional,16.17,Supplì al telefono,Gnocchi al gorgonzola,Budino al cioccolato
8,2023-07-09,37.2,0,0,0,Mediterranean,Family,19.25,Dolmades de arroz,Dorada a la sal,Sorbete de naranja
8,2024-11-05,15.1,0,0,1,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Berenjena rellena de carne,Sorbete de naranja
13,2024-05-10,28.1,0,0,0,Grill,Gourmet,33.21,Nachos con guacamole,Presa ibérica a la parrilla,Tarta de limón
16,2024-11-28,13.3,0,0,1,Grill,Traditional,15.55,Pimientos asados con anchoas,Pollo asado con patatas,Brownie con helado
16,2024-12-02,9.6,0,0,1,Grill,Traditional,15.55,Croquetas de jamón,Codillo de cerdo asado,Coulant de chocolate
18,2022-12-15,11.7,0,0,1,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Moussaka tradicional,Yogur griego con miel
8,2021-04-14,18.4,0,0,1,Mediterranean,Family,19.25,Espárragos a la plancha,Moussaka tradicional,Lokum de rosa
11,2024-11-20,13.3,0,0,1,Italian,Traditional,18.4,Carpaccio di manzo,Pasta alla carbonara,Affogato al caffè
15,2024-03-11,11.8,0,0,1,Spanish,Business,17.84,Berberechos al vapor,Albóndigas en salsa,Arroz con leche
1,2024-11-28,13.3,0,0,1,Grill,Gourmet,36.97,Nachos con guacamole,Hamburguesa de ternera con bacon,Mousse de chocolate
14,2023-01-11,9.2,0,0,1,Spanish,Traditional,13.82,Berberechos al vapor,Paella valenciana,Natillas de vainilla
2,2025-12-20,8.0,0,0,0,Spanish,Traditional,21.52,Tortilla española,Pescado a la sal,Arroz con leche
6,2023-10-14,19.6,0,0,0,Mediterranean,Traditional,23.87,Tzatziki con crudités,Moussaka tradicional,Lokum de rosa
9,2021-10-18,14.6,0,0,1,Italian,Traditional,16.17,Burrata con tomate,Ossobuco alla milanese,Semifreddo al limone
15,2024-08-15,28.3,0,0,1,Spanish,Business,17.84,Boquerones en vinagre,Merluza en salsa verde,Natillas de vainilla
1,2021-10-01,24.5,0,0,0,Grill,Gourmet,36.97,Provoleta a la parrilla,Pollo asado con patatas,Brownie con helado
12,2024-04-01,17.1,0,0,1,Mediterranean,Traditional,17.84,Espárragos a la plancha,Kebab de cordero con cous cous,Baklava
6,2022-09-29,25.4,0,0,1,Mediterranean,Traditional,23.87,Tabla de quesos mediterráneos,Dorada al horno con patatas,Mousse de limón
19,2021-10-26,19.3,0,0,1,Grill,Business,20.4,Alitas de pollo BBQ,Pollo asado con patatas,Mousse de chocolate
5,2024-04-05,12.8,0,0,0,Italian,Gourmet,41.17,Bruschetta al pomodoro,Gnocchi al gorgonzola,Cassata siciliana
6,2025-11-04,17.2,0,0,1,Mediterranean,Traditional,23.87,Tabla de quesos mediterráneos,Lubina al horno con verduras,Mousse de limón
19,2021-04-11,17.1,0,0,0,Grill,Business,20.4,Gambas a la plancha,Lomo bajo con chimichurri,Crema catalana
20,2023-09-27,27.7,0,0,1,Italian,Business,13.01,Bresaola con rúcula,Lasagna bolognese,Semifreddo al limone
16,2022-09-09,29.9,0,0,0,Grill,Traditional,15.55,Nachos con guacamole,Burger gourmet con cheddar,Helado artesano
15,2021-06-28,34.0,0,0,1,Spanish,Business,17.84,Jamón ibérico con pan tumaca,Bacalao al pil pil,Arroz con leche
15,2025-01-07,10.9,0,0,1,Spanish,Business,17.84,Jamón ibérico con pan tumaca,Bacalao al pil pil,Torrijas
19,2025-10-11,22.1,0,0,0,Grill,Business,20.4,Pimientos asados con anchoas,Pollo asado con patatas,Tarta de queso
4,2023-10-02,27.5,0,0,1,Italian,Business,20.23,Bruschetta al pomodoro,Gnocchi al gorgonzola,Panna cotta al caramello
3,2025-04-21,24.4,0,0,1,Italian,Business,12.79,Focaccia con romero,Pollo alla parmigiana,Cannoli siciliani
1,2023-08-26,34.1,0,0,0,Grill,Gourmet,36.97,Jamón con picos y aceitunas,Costillas BBQ,Cheesecake de frutos rojos
18,2024-08-09,27.6,0,0,0,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Rape con salsa de azafrán,Crema de pistachos
4,2023-05-28,27.3,0,0,0,Italian,Business,20.23,Bruschetta al pomodoro,Saltimbocca alla romana,Gelato misto
16,2025-11-20,13.1,0,0,1,Grill,Traditional,15.55,Nachos con guacamole,Hamburguesa de ternera con bacon,Tarta de queso
8,2021-07-19,36.5,0,0,1,Mediterranean,Family,19.25,Falafel con salsa tahini,Brochetas de pollo con especias,Halvah de sésamo
20,2023-12-01,4.7,0,0,0,Italian,Business,13.01,Bresaola con rúcula,Pizza margherita,Gelato misto
3,2021-01-09,6.9,0,0,0,Italian,Business,12.79,Bresaola con rúcula,Lasagna bolognese,Gelato misto
16,2024-11-22,12.8,0,0,0,Grill,Traditional,15.55,Tostadas con sobrasada,Chuletas de cordero a la brasa,Flan de huevo casero
1,2024-12-24,0.3,0,0,1,Grill,Gourmet,36.97,Gambas a la plancha,Hamburguesa de ternera con bacon,Brownie con helado
5,2023-05-03,21.4,0,0,1,Italian,Gourmet,41.17,Insalata caprese,Penne all'arrabbiata,Zabaione con frutti di bosco
9,2024-11-24,11.4,0,0,0,Italian,Traditional,16.17,Arancini de azafrán,Pasta alle vongole,Gelato misto
18,2023-10-18,20.5,0,0,1,Mediterranean,Business,14.31,Tapenade con tostadas,Pollo al limón con romero,Naranjas con canela y menta
8,2021-01-03,6.3,0,0,0,Mediterranean,Family,19.25,Hummus con pita,Pollo al limón con romero,Mousse de limón
20,2021-07-17,34.2,0,0,0,Italian,Business,13.01,Carpaccio di manzo,Tagliatelle al ragú,Semifreddo al limone
15,2025-02-13,3.9,0,0,1,Spanish,Business,17.84,Jamón ibérico con pan tumaca,Fabada asturiana,Flan casero
7,2021-03-15,10.0,0,0,1,Spanish,Family,17.44,Croquetas de bacalao,Merluza en salsa verde,Crema de naranja
7,2024-03-29,15.7,0,0,0,Spanish,Family,17.44,Berberechos al vapor,Cordero asado al horno,Arroz con leche
14,2024-10-03,23.7,0,0,1,Spanish,Traditional,13.82,Boquerones en vinagre,Bacalao al pil pil,Leche frita
16,2025-03-06,10.2,0,0,1,Grill,Traditional,15.55,Provoleta a la parrilla,Secreto ibérico,Flan de huevo casero
20,2023-03-31,14.4,0,0,0,Italian,Business,13.01,Arancini de azafrán,Pasta alle vongole,Tiramisú
20,2021-03-04,8.1,0,0,1,Italian,Business,13.01,Focaccia con romero,Risotto ai funghi porcini,Panna cotta
17,2021-04-03,18.4,0,0,0,Mediterranean,Traditional,16.06,Gambas al ajillo,Brochetas de pollo con especias,Mousse de limón
15,2022-01-15,5.1,0,0,0,Spanish,Business,17.84,Patatas bravas,Pescado a la sal,Crema de naranja
5,2025-06-29,31.9,0,0,0,Italian,Gourmet,41.17,Burrata con tomate,Pasta alle vongole,Torta della nonna
3,2022-05-16,28.8,0,0,1,Italian,Business,12.79,Antipasto misto,Pasta alle vongole,Semifreddo al limone
8,2024-02-04,0.3,0,0,0,Mediterranean,Family,19.25,Gambas al ajillo,Kebab de cordero con cous cous,Halvah de sésamo
18,2022-02-11,7.8,0,0,0,Mediterranean,Business,14.31,Falafel con salsa tahini,Dorada a la sal,Sorbete de naranja
7,2025-03-24,17.3,0,0,1,Spanish,Family,17.44,Ensaladilla rusa,Pescado a la sal,Bizcocho de yogur
10,2025-01-29,6.0,0,0,1,Mediterranean,Gourmet,43.3,Hummus con pita,Moussaka tradicional,Sorbete de naranja
18,2023-10-20,21.0,0,0,0,Mediterranean,Business,14.31,Falafel con salsa tahini,Pez espada a la plancha,Helado de higos
16,2023-04-09,19.0,0,0,0,Grill,Traditional,15.55,Jamón con picos y aceitunas,Entrecot de ternera a la brasa,Tarta de manzana caliente
6,2021-03-10,9.8,0,0,1,Mediterranean,Traditional,23.87,Hummus con pita,Tagine de cordero con ciruelas,Yogur griego con miel
11,2022-04-06,17.9,0,0,1,Italian,Traditional,18.4,Arancini de azafrán,Pizza margherita,Cannoli siciliani
18,2022-01-20,6.8,0,0,1,Mediterranean,Business,14.31,Calamares a la romana,Moussaka tradicional,Tarta de ricotta con miel
11,2023-04-19,20.4,0,0,1,Italian,Traditional,18.4,Bruschetta al pomodoro,Pizza margherita,Crostata di fragole
6,2024-08-17,35.0,0,0,0,Mediterranean,Traditional,23.87,Tzatziki con crudités,Dorada al horno con patatas,Helado de higos
4,2022-09-10,28.4,0,0,0,Italian,Business,20.23,Supplì al telefono,Lasagna bolognese,Torta della nonna
9,2023-06-11,31.5,0,0,0,Italian,Traditional,16.17,Crostini con paté de trufa,Pollo alla parmigiana,Cassata siciliana
7,2025-07-22,32.7,0,0,1,Spanish,Family,17.44,Berberechos al vapor,Rabo de toro estofado,Tarta de Santiago
5,2023-09-01,30.7,0,0,0,Italian,Gourmet,41.17,Burrata con tomate,Pasta alla carbonara,Cannoli siciliani
14,2025-10-14,22.6,0,0,1,Spanish,Traditional,13.82,Gazpacho andaluz,Pescado a la sal,Cuajada con miel
14,2024-12-30,4.5,0,0,1,Spanish,Traditional,13.82,Boquerones en vinagre,Paella valenciana,Arroz con leche
15,2021-11-11,19.5,0,0,1,Spanish,Business,17.84,Patatas bravas,Callos a la madrileña,Crema de naranja
5,2024-06-02,27.9,0,0,0,Italian,Gourmet,41.17,Burrata con tomate,Ossobuco alla milanese,Panna cotta
6,2022-02-11,7.8,0,0,0,Mediterranean,Traditional,23.87,Ensalada griega,Tagine de cordero con ciruelas,Peras al vino con especias
9,2025-09-16,22.8,0,0,1,Italian,Traditional,16.17,Focaccia con romero,Saltimbocca alla romana,Budino al cioccolato
6,2022-07-07,30.1,0,0,1,Mediterranean,Traditional,23.87,Ensalada de pulpo,Pez espada a la plancha,Naranjas con canela y menta
17,2021-05-02,23.4,1,0,0,Mediterranean,Traditional,16.06,Calamares a la romana,Kebab de cordero con cous cous,Yogur griego con miel
4,2023-04-22,21.4,0,0,0,Italian,Business,20.23,Bruschetta al pomodoro,Tagliatelle al ragú,Crostata di fragole
2,2022-11-02,19.1,0,0,1,Spanish,Traditional,21.52,Patatas bravas,Callos a la madrileña,Tarta de Santiago
10,2022-07-24,37.3,0,0,0,Mediterranean,Gourmet,43.3,Falafel con salsa tahini,Merluza con pisto,Halvah de sésamo
4,2025-08-24,33.6,0,0,0,Italian,Business,20.23,Supplì al telefono,Pizza margherita,Budino al cioccolato
13,2025-02-12,5.1,0,0,1,Grill,Gourmet,33.21,Ensalada César,Solomillo con salsa de pimienta,Coulant de chocolate
15,2022-12-09,10.4,0,0,0,Spanish,Business,17.84,Tortilla española,Rabo de toro estofado,Leche frita
15,2022-10-21,19.1,0,0,0,Spanish,Business,17.84,Pimientos de padrón,Pescado a la sal,Torrijas
19,2021-07-06,32.8,0,0,1,Grill,Business,20.4,Alitas de pollo BBQ,Secreto ibérico,Flan de huevo casero
10,2025-06-03,30.7,0,0,1,Mediterranean,Gourmet,43.3,Falafel con salsa tahini,Tagine de cordero con ciruelas,Peras al vino con especias
19,2023-11-23,11.0,0,0,1,Grill,Business,20.4,Nachos con guacamole,Pollo asado con patatas,Crema catalana
17,2021-06-15,34.9,0,0,1,Mediterranean,Traditional,16.06,Pan de pita con labneh,Tagine de cordero con ciruelas,Tarta de ricotta con miel
14,2021-12-30,3.7,0,0,1,Spanish,Traditional,13.82,Gazpacho andaluz,Arroz con bogavante,Leche frita
17,2025-01-25,5.0,0,0,0,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Rape con salsa de azafrán,Baklava
17,2025-01-15,6.7,0,0,1,Mediterranean,Traditional,16.06,Tzatziki con crudités,Moussaka tradicional,Mousse de limón
5,2022-03-02,10.1,0,0,1,Italian,Gourmet,41.17,Carpaccio di manzo,Lasagna bolognese,Semifreddo al limone
12,2024-06-26,32.3,0,0,1,Mediterranean,Traditional,17.84,Dolmades de arroz,Dorada a la sal,Mousse de limón
8,2025-03-01,6.6,0,0,0,Mediterranean,Family,19.25,Dolmades de arroz,Dorada a la sal,Crema de pistachos
1,2025-02-05,3.3,0,0,1,Grill,Gourmet,36.97,Pimientos asados con anchoas,Solomillo con salsa de pimienta,Profiteroles con chocolate
12,2023-07-01,35.2,0,0,0,Mediterranean,Traditional,17.84,Dolmades de arroz,Rape con salsa de azafrán,Mousse de limón
16,2025-06-12,33.3,0,0,1,Grill,Traditional,15.55,Tabla de embutidos ibéricos,Pollo asado con patatas,Brownie con helado
14,2023-03-21,15.5,0,0,1,Spanish,Traditional,13.82,Berberechos al vapor,Callos a la madrileña,Torrijas
11,2023-12-22,3.5,0,0,0,Italian,Traditional,18.4,Focaccia con romero,Saltimbocca alla romana,Tiramisú
16,2025-10-27,18.1,0,0,1,Grill,Traditional,15.55,Nachos con guacamole,Chuletón de vaca,Flan de huevo casero
8,2024-03-26,16.9,0,0,1,Mediterranean,Family,19.25,Tzatziki con crudités,Pollo al limón con romero,Peras al vino con especias
4,2023-07-22,34.1,0,0,0,Italian,Business,20.23,Crostini con paté de trufa,Risotto al limone,Cannoli siciliani
13,2021-02-21,5.9,0,0,0,Grill,Gourmet,33.21,Croquetas de jamón,Solomillo con salsa de pimienta,Crema catalana
9,2023-12-24,-1.0,0,0,0,Italian,Traditional,16.17,Carpaccio di manzo,Lasagna bolognese,Cannoli siciliani
9,2024-04-12,21.1,0,0,0,Italian,Traditional,16.17,Zuppa di cipolle,Saltimbocca alla romana,Zabaione con frutti di bosco
10,2022-06-02,30.7,0,0,1,Mediterranean,Gourmet,43.3,Gambas al ajillo,Pollo al limón con romero,Halvah de sésamo
11,2022-11-20,13.5,0,0,0,Italian,Traditional,18.4,Antipasto misto,Ossobuco alla milanese,Cannoli siciliani
17,2021-11-11,19.5,0,0,1,Mediterranean,Traditional,16.06,Gambas al ajillo,Dorada al horno con patatas,Naranjas con canela y menta
1,2021-03-12,7.9,0,0,0,Grill,Gourmet,36.97,Ensalada César,Secreto ibérico,Tarta de queso
16,2024-10-28,19.4,0,0,1,Grill,Traditional,15.55,Gambas a la plancha,Hamburguesa de ternera con bacon,Bizcocho de zanahoria
9,2024-09-17,26.6,0,0,1,Italian,Traditional,16.17,Focaccia con romero,Pasta alle vongole,Zabaione con frutti di bosco
9,2024-07-28,37.5,0,0,0,Italian,Traditional,16.17,Bruschetta al pomodoro,Lasagna bolognese,Cassata siciliana
12,2021-10-22,17.6,0,0,0,Mediterranean,Traditional,17.84,Ensalada griega,Brochetas de pollo con especias,Sorbete de naranja
1,2021-03-17,18.4,0,0,1,Grill,Gourmet,36.97,Tostadas con sobrasada,Codillo de cerdo asado,Bizcocho de zanahoria
7,2025-04-26,18.2,0,0,0,Spanish,Family,17.44,Pimientos de padrón,Arroz con bogavante,Natillas de vainilla
20,2021-01-11,4.7,0,0,1,Italian,Business,13.01,Bruschetta al pomodoro,Risotto ai funghi porcini,Semifreddo al limone
18,2021-06-21,33.1,0,0,1,Mediterranean,Business,14.31,Falafel con salsa tahini,Rape con salsa de azafrán,Peras al vino con especias
18,2021-01-21,7.5,0,0,1,Mediterranean,Business,14.31,Calamares a la romana,Moussaka tradicional,Tarta de miel y nueces
14,2024-07-16,37.3,0,0,1,Spanish,Traditional,13.82,Berberechos al vapor,Pescado a la sal,Tarta de Santiago
12,2023-05-05,26.2,0,0,0,Mediterranean,Traditional,17.84,Pan de pita con labneh,Dorada a la sal,Yogur griego con miel
6,2024-07-24,39.9,0,0,1,Mediterranean,Traditional,23.87,Tabla de quesos mediterráneos,Moussaka tradicional,Lokum de rosa
8,2025-03-19,17.7,0,0,1,Mediterranean,Family,19.25,Calamares a la romana,Tagine de cordero con ciruelas,Halvah de sésamo
10,2025-12-13,6.9,0,0,0,Mediterranean,Gourmet,43.3,Calamares a la romana,Pez espada a la plancha,Tarta de ricotta con miel
1,2024-10-30,14.3,0,0,1,Grill,Gourmet,36.97,Provoleta a la parrilla,Chuletas de cordero a la brasa,Flan de huevo casero
18,2022-04-29,23.8,0,0,0,Mediterranean,Business,14.31,Hummus con pita,Moussaka tradicional,Sorbete de naranja
3,2022-11-02,19.1,0,0,1,Italian,Business,12.79,Insalata caprese,Risotto ai funghi porcini,Zabaione con frutti di bosco
3,2021-06-18,29.3,0,0,0,Italian,Business,12.79,Zuppa di cipolle,Pizza margherita,Zabaione con frutti di bosco
19,2023-12-01,4.7,0,0,0,Grill,Business,20.4,Carpaccio de ternera,Burger gourmet con cheddar,Brownie con helado
7,2023-02-16,9.3,0,0,1,Spanish,Family,17.44,Tortilla española,Fabada asturiana,Torrijas
20,2022-04-19,25.7,0,0,1,Italian,Business,13.01,Carpaccio di manzo,Penne all'arrabbiata,Budino al cioccolato
5,2022-08-06,34.2,0,0,0,Italian,Gourmet,41.17,Antipasto misto,Pasta alle vongole,Torta della nonna
9,2021-04-07,17.1,0,0,1,Italian,Traditional,16.17,Crostini con paté de trufa,Lasagna bolognese,Gelato misto
12,2021-10-01,24.5,0,0,0,Mediterranean,Traditional,17.84,Tabla de quesos mediterráneos,Merluza con pisto,Naranjas con canela y menta
16,2022-11-18,15.6,0,0,0,Grill,Traditional,15.55,Croquetas de jamón,Solomillo con salsa de pimienta,Crema catalana
8,2025-03-20,13.0,0,0,1,Mediterranean,Family,19.25,Dolmades de arroz,Kebab de cordero con cous cous,Peras al vino con especias
11,2024-12-29,3.6,0,0,0,Italian,Traditional,18.4,Zuppa di cipolle,Tagliatelle al ragú,Panna cotta al caramello
10,2023-05-04,28.7,0,0,1,Mediterranean,Gourmet,43.3,Gambas al ajillo,Merluza con pisto,Naranjas con canela y menta
19,2025-04-06,14.1,0,0,0,Grill,Business,20.4,Nachos con guacamole,Entrecot de ternera a la brasa,Helado artesano
16,2025-12-24,1.6,0,0,1,Grill,Traditional,15.55,Nachos con guacamole,Hamburguesa de ternera con bacon,Coulant de chocolate
8,2025-08-10,32.9,0,0,0,Mediterranean,Family,19.25,Gambas al ajillo,Brochetas de pollo con especias,Tarta de ricotta con miel
10,2022-10-03,18.0,0,0,1,Mediterranean,Gourmet,43.3,Tzatziki con crudités,Pollo al limón con romero,Peras al vino con especias
7,2025-09-01,29.0,0,0,1,Spanish,Family,17.44,Boquerones en vinagre,Pescado a la sal,Torrijas
12,2023-01-31,4.8,0,0,1,Mediterranean,Traditional,17.84,Hummus con pita,Moussaka tradicional,Helado de higos
14,2025-11-12,17.6,0,0,1,Spanish,Traditional,13.82,Croquetas de bacalao,Rabo de toro estofado,Torrijas
20,2021-05-09,22.3,0,0,0,Italian,Business,13.01,Crostini con paté de trufa,Gnocchi al gorgonzola,Cannoli siciliani
14,2025-06-03,30.7,0,0,1,Spanish,Traditional,13.82,Croquetas de bacalao,Merluza en salsa verde,Torrijas
8,2025-11-27,12.1,0,0,1,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Moussaka tradicional,Peras al vino con especias
16,2021-03-14,9.9,0,0,0,Grill,Traditional,15.55,Tostadas con sobrasada,Burger gourmet con cheddar,Helado artesano
10,2025-09-09,32.3,0,0,1,Mediterranean,Gourmet,43.3,Dolmades de arroz,Kebab de cordero con cous cous,Mousse de limón
4,2023-10-22,18.6,0,0,0,Italian,Business,20.23,Prosciutto con melón,Ossobuco alla milanese,Zabaione con frutti di bosco
13,2025-10-23,15.5,0,0,1,Grill,Gourmet,33.21,Croquetas de jamón,Solomillo con salsa de pimienta,Helado artesano
13,2023-12-08,10.9,0,0,0,Grill,Gourmet,33.21,Ensalada de rúcula y parmesano,Pollo asado con patatas,Bizcocho de zanahoria
12,2021-09-06,28.6,0,0,1,Mediterranean,Traditional,17.84,Gambas al ajillo,Pez espada a la plancha,Peras al vino con especias
13,2022-07-25,39.3,0,0,1,Grill,Gourmet,33.21,Tostadas con sobrasada,Burger gourmet con cheddar,Tarta de manzana caliente
17,2025-05-11,20.3,0,0,0,Mediterranean,Traditional,16.06,Falafel con salsa tahini,Dorada a la sal,Peras al vino con especias
10,2025-12-09,7.8,0,0,1,Mediterranean,Gourmet,43.3,Gambas al ajillo,Dorada a la sal,Sorbete de naranja
6,2023-04-26,23.3,0,0,1,Mediterranean,Traditional,23.87,Tabla de quesos mediterráneos,Pez espada a la plancha,Baklava
13,2025-05-05,23.1,0,0,1,Grill,Gourmet,33.21,Nachos con guacamole,Solomillo con salsa de pimienta,Flan de huevo casero
7,2023-04-15,19.3,0,0,0,Spanish,Family,17.44,Pimientos de padrón,Paella valenciana,Leche frita
15,2022-04-02,16.7,0,0,0,Spanish,Business,17.84,Pulpo a la gallega,Albóndigas en salsa,Tarta de queso con membrillo
16,2025-10-10,21.0,0,0,0,Grill,Traditional,15.55,Tostadas con sobrasada,Burger gourmet con cheddar,Mousse de chocolate
12,2024-07-03,35.6,0,0,1,Mediterranean,Traditional,17.84,Espárragos a la plancha,Kebab de cordero con cous cous,Crema de pistachos
20,2021-03-01,12.4,0,0,1,Italian,Business,13.01,Crostini con paté de trufa,Pasta alle vongole,Panna cotta al caramello
6,2023-12-09,8.7,0,0,0,Mediterranean,Traditional,23.87,Falafel con salsa tahini,Moussaka tradicional,Naranjas con canela y menta
5,2022-02-22,12.1,0,0,1,Italian,Gourmet,41.17,Bresaola con rúcula,Saltimbocca alla romana,Cannoli siciliani
4,2024-11-20,13.3,0,0,1,Italian,Business,20.23,Arancini de azafrán,Pasta alla carbonara,Panna cotta
19,2022-08-22,31.8,0,0,1,Grill,Business,20.4,Provoleta a la parrilla,Presa ibérica a la parrilla,Crema catalana
7,2024-01-23,7.2,0,0,1,Spanish,Family,17.44,Patatas bravas,Rabo de toro estofado,Arroz con leche
12,2025-07-18,31.2,0,0,0,Mediterranean,Traditional,17.84,Tapenade con tostadas,Merluza con pisto,Halvah de sésamo
19,2021-10-05,21.0,0,0,1,Grill,Business,20.4,Nachos con guacamole,Secreto ibérico,Flan de huevo casero
12,2023-12-20,11.8,0,0,1,Mediterranean,Traditional,17.84,Ensalada de pulpo,Berenjena rellena de carne,Sorbete de naranja
12,2025-12-03,6.2,0,0,1,Mediterranean,Traditional,17.84,Ensalada griega,Pollo al limón con romero,Mousse de limón
4,2023-11-04,14.6,0,0,0,Italian,Business,20.23,Supplì al telefono,Pollo alla parmigiana,Tiramisú
2,2022-09-04,29.7,0,0,0,Spanish,Traditional,21.52,Patatas bravas,Fabada asturiana,Tarta de Santiago
12,2021-12-25,6.4,1,0,0,Mediterranean,Traditional,17.84,Tabla de quesos mediterráneos,Lubina al horno con verduras,Baklava
10,2023-05-08,31.3,0,0,1,Mediterranean,Gourmet,43.3,Falafel con salsa tahini,Pollo al limón con romero,Mousse de limón
7,2022-11-17,13.2,0,0,1,Spanish,Family,17.44,Mejillones en escabeche,Cocido madrileño,Torrijas
9,2024-09-25,21.9,0,0,1,Italian,Traditional,16.17,Carpaccio di manzo,Risotto al limone,Zabaione con frutti di bosco
16,2024-01-14,5.0,0,0,0,Grill,Traditional,15.55,Pimientos asados con anchoas,Chuletón de vaca,Flan de huevo casero
10,2024-09-14,29.0,0,0,0,Mediterranean,Gourmet,43.3,Dolmades de arroz,Lubina al horno con verduras,Lokum de rosa
